3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629127052e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,4.150300868234214624e-01,3.173105078629131492e-01,7.765988170113928557e-02,3.643508685136035430e-01,4.730758767773634438e-02,4.150300868234214624e-01
3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629127052e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,4.150300868234214624e-01,3.173105078629131492e-01,7.765988170113928557e-02,3.643508685136035430e-01,4.730758767773634438e-02,4.150300868234214624e-01
3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629127052e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,4.150300868234214624e-01,3.173105078629131492e-01,7.765988170113928557e-02,3.643508685136035430e-01,4.730758767773634438e-02,4.150300868234214624e-01
3.173105078629127052e-01,3.173105078629127052e-01,3.173105078629127052e-01,3.173105078629141484e-01,3.173105078629127052e-01,3.173105078629127052e-01,3.173105078629127052e-01,3.643508685136039871e-01,1.000000000000000000e+00,3.173105078629141484e-01,3.212069771941261642e-01,4.046528915040846497e-02,3.681797539575031308e-01
3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629127052e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,4.150300868234214624e-01,3.173105078629131492e-01,7.765988170113928557e-02,3.643508685136035430e-01,4.730758767773634438e-02,4.150300868234214624e-01
3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629127052e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,4.150300868234214624e-01,3.173105078629131492e-01,7.765988170113928557e-02,3.643508685136035430e-01,4.730758767773634438e-02,4.150300868234214624e-01
3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629127052e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,4.150300868234214624e-01,3.173105078629131492e-01,7.765988170113928557e-02,3.643508685136035430e-01,4.730758767773634438e-02,4.150300868234214624e-01
1.390093317415721785e-01,1.390093317415721785e-01,1.390093317415721785e-01,1.197170142896639006e-01,1.390093317415721785e-01,1.390093317415721785e-01,1.390093317415721785e-01,3.173105078629137044e-01,1.217055499699665894e-01,9.230653729988896883e-02,3.681797539575026867e-01,7.334133942025067299e-01,5.946841852645303739e-01
3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629127052e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,4.150300868234214624e-01,3.173105078629131492e-01,7.765988170113928557e-02,3.643508685136035430e-01,4.730758767773634438e-02,4.150300868234214624e-01
3.173105078629131492e-01,3.173105078629131492e-01,3.173105078629131492e-01,1.000000000000000000e+00,3.173105078629131492e-01,3.173105078629131492e-01,3.173105078629131492e-01,3.681797539575031308e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629138154e-01,3.942149303140236871e-02,3.681797539575031308e-01
3.643508685136035430e-01,3.643508685136035430e-01,3.643508685136035430e-01,3.212069771941261642e-01,3.643508685136035430e-01,3.643508685136035430e-01,3.643508685136035430e-01,9.551842037469734370e-01,3.173105078629138154e-01,2.459599730962882536e-01,3.173105078629141484e-01,2.101545129736173134e-01,9.551842037469734370e-01
4.730758767773634438e-02,4.730758767773634438e-02,4.730758767773634438e-02,4.046528915040846497e-02,4.730758767773634438e-02,4.730758767773634438e-02,4.730758767773634438e-02,4.150300868234207963e-01,3.942149303140236871e-02,2.847950807494897124e-02,2.101545129736173134e-01,3.173105078629141484e-01,1.864622543074427874e-01
4.150300868234214624e-01,4.150300868234214624e-01,4.150300868234214624e-01,3.681797539575031308e-01,4.150300868234214624e-01,4.150300868234214624e-01,4.150300868234214624e-01,1.000000000000000000e+00,3.681797539575031308e-01,2.855625035756417240e-01,9.551842037469734370e-01,1.864622543074427874e-01,3.173105078629141484e-01
