3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629127052e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,4.691581993168992826e-01,3.173105078629141484e-01,3.173105078629127052e-01,3.643508685136035430e-01,4.730758767773634438e-02,4.150300868234214624e-01
3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629127052e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,4.691581993168992826e-01,3.173105078629141484e-01,3.173105078629127052e-01,3.643508685136035430e-01,4.730758767773634438e-02,4.150300868234214624e-01
3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629127052e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,4.691581993168992826e-01,3.173105078629141484e-01,3.173105078629127052e-01,3.643508685136035430e-01,4.730758767773634438e-02,4.150300868234214624e-01
3.173105078629127052e-01,3.173105078629127052e-01,3.173105078629127052e-01,3.173105078629141484e-01,3.173105078629127052e-01,3.173105078629127052e-01,3.173105078629127052e-01,4.150300868234211293e-01,3.173105078629127052e-01,3.173105078629141484e-01,3.212069771941261642e-01,4.046528915040846497e-02,3.681797539575031308e-01
3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629127052e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,4.691581993168992826e-01,3.173105078629141484e-01,3.173105078629127052e-01,3.643508685136035430e-01,4.730758767773634438e-02,4.150300868234214624e-01
3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629127052e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,4.691581993168992826e-01,3.173105078629141484e-01,3.173105078629127052e-01,3.643508685136035430e-01,4.730758767773634438e-02,4.150300868234214624e-01
3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629127052e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,4.691581993168992826e-01,3.173105078629141484e-01,3.173105078629127052e-01,3.643508685136035430e-01,4.730758767773634438e-02,4.150300868234214624e-01
1.604535795196806447e-01,1.604535795196806447e-01,1.604535795196806447e-01,1.390093317415721785e-01,1.604535795196806447e-01,1.604535795196806447e-01,1.604535795196806447e-01,3.173105078629141484e-01,1.604535795196806447e-01,1.390093317415721785e-01,4.187240119376736125e-01,6.978090799142614431e-01,6.283793831355943826e-01
3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629127052e-01,3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629141484e-01,4.691581993168992826e-01,3.173105078629141484e-01,3.173105078629127052e-01,3.643508685136035430e-01,4.730758767773634438e-02,4.150300868234214624e-01
3.173105078629127052e-01,3.173105078629127052e-01,3.173105078629127052e-01,3.173105078629141484e-01,3.173105078629127052e-01,3.173105078629127052e-01,3.173105078629127052e-01,4.150300868234211293e-01,3.173105078629127052e-01,3.173105078629141484e-01,3.212069771941261642e-01,4.046528915040846497e-02,3.681797539575031308e-01
3.643508685136035430e-01,3.643508685136035430e-01,3.643508685136035430e-01,3.212069771941261642e-01,3.643508685136035430e-01,3.643508685136035430e-01,3.643508685136035430e-01,9.106449796449896938e-01,3.643508685136035430e-01,3.212069771941261642e-01,3.173105078629141484e-01,2.101545129736173134e-01,9.551842037469734370e-01
4.730758767773634438e-02,4.730758767773634438e-02,4.730758767773634438e-02,4.046528915040846497e-02,4.730758767773634438e-02,4.730758767773634438e-02,4.730758767773634438e-02,3.897210139409460483e-01,4.730758767773634438e-02,4.046528915040846497e-02,2.101545129736173134e-01,3.173105078629141484e-01,1.864622543074427874e-01
4.150300868234214624e-01,4.150300868234214624e-01,4.150300868234214624e-01,3.681797539575031308e-01,4.150300868234214624e-01,4.150300868234214624e-01,4.150300868234214624e-01,9.553274726629832347e-01,4.150300868234214624e-01,3.681797539575031308e-01,9.551842037469734370e-01,1.864622543074427874e-01,3.173105078629141484e-01
